,0,1,2
5b8ee52927d8d6c514aeb7aa7d0e218a,,agile,"ms office,business analyst,supervision,environmental,lifecycle,scrum,uml,browser,analysis,genetic,business requirements,analyst,consulting,metrics,research,case,development,project management,use case,project,management"
8e7a524bbdf85c5c568622a5f5c4b266,"c#,sql,.net,asp","asp.net,agile","qa,visual basic,object oriented design,vb,development,programming,consulting,developer,sql server,project"
a405574482ce3dae08c9b93ae4fc7ece,"c#,sql,java,python","agile,hadoop","testing,hudson,development,nosql,tdd,software engineer,apache,oracle,iterative,sql server,libraries,jenkins,iterative development"
6943b58b3ecdded122f55c88ddf8f7e0,"css,html",,"director,architecture,user interface,graphics"
b9ad97343941a722b09811f3283b504f,,,"consulting,security,project management,manager,project,management"
1ab8d195f206ca5da59e32edc2abf3c0,"java,javascript",,"esri,database,arcgis,gis,db,geospatial"
8fc53fb7fd3916c87f4151f504920183,assembly,,"source code,security,development,analysis,hardware,http,research,management"
02a4d68a9818a2c1c67b4e2bbd8c3280,"c++,java",,"sdlc,front office,multi-threading"
5abc86d65f1fb0165355cf934c1999d4,,,"networking,development,customer service,management"
9f9ac5a6a5fc5e788d8e8e958b70ee42,,,"director,analysis,consulting,manager,sales,research,management"
50173ca891220ddd74a0f8bd7ac565a1,java,,"php lamp,jsp"
359f851f7ffb15bbc643b56af6c0376e,"java,html",,"sql script,spotfire,jason,oracle query,jquery"
cb7987a0991cafc19cac5e8665b54cbf,"java,sql",google web toolkit,"jpa,eclipse,oracle"
a19fe95ba909ed50d8223a38b8401521,,,"ids,sourcefire,intrusion detection,incident response,ips,tippingpoint,forensics gathering"
58873c6875a310b3e7f5f72634c55002,,,"docker,aws,chef,jenkins,docker - aws"
06f8f64ecfff269c8a27b5e560f0f151,,,"director,development,ms office,analysis,manager,management"
d4f2976cc29e054b5d40853e73e60e99,"c#,sql,.net,asp",asp.net,"development,software engineer,programming,consulting,developer,sql server"
a43443c3aa6f22984e31ad47067b0a9e,,,see job overview.
4efa3a2b6792f07ed78d981c08ae4ccc,,,"apache,testing,firmware,unix,linux,case,security,windows,encryption,oracle,risk management,disaster recovery,manager,management"
28baffd1b30f046c37865186658f2f68,,,"networking,development,customer service,management"
cee8a59f9ee75f3a02211947102b6f27,,,"product management,sdlc,e-payments"
bf1bdcfde42ca584bbd9d7bb755abba1,,,"director,sun,development,ms office,analysis,management"
a4f9aea8ae3508497428b3221076eab6,"java,sql,perl",,"apache,firmware,unix,linux,security,ics,database,hardware,oracle,cissp,manager,project,peripherals,management"
4f97065dfe047eee48e9f40297f67f36,c,,"messaging,pro*c,unix"
d66162e682d6f7729cfba91fe2912d61,,,"reports,5 years salesforce configuration,standard objects,dashboards,communication,chatter,in-depth knowledge of salesforce administration,development,security,7 years of salesforce sdlc"
fedc1c1864a1c0e962a48efa8f5cb926,,,"non employee,id"
87d0d90b5b3b59d73b62eb5f9ffafaaf,"c#,javascript",agile,"testing,xml,development,programming,developer,consulting,project"
69386367a8741bb6619bed3318c8db92,sql,,"content management,recovery,vmware,hardware,dns,security,encryption,oracle,mcse,foundation,capacity planning,database,accounting,backup,development,windows,mcp,wsus,project,peripherals,management"
8048ef893bcc2311d77ab917611525c1,,,"recruiter,networking,development,database,customer service"
aa3c27dfd578f65421b2b41a6cb75d71,,,"director,development,ms office,analysis,management"
9c28275166b62ea8699ae96b2e4d56ee,"c#,xslt,javascript",asp.net,"azure,xml,vb.net,sql server"
ec2d37f2df6171b19f2072ec0502c7b9,"perl,sql,java",agile,"git,sql server,salesforce,middleware,security,lifecycle,scrum,oracle,jenkins,analysis,sdlc,unix,database,apache,sybase,j2ee,testing,firewall,architecture,case,development,windows,webmethods,project,management"
c4835002e4afbd43f5a2ba5f833b562d,ada,,"accounting,systems administrator,security,database,system administrator"
3c8273cd47db8097d8b7c37311bcaf9d,,,"director,sun,development,ms office,analysis,management"
482bb5882d3343b75f43f280742f0bd2,,,"java developer,sr. java developer"
925e98c00de6cb92c24c2c26c4721dba,,,"recruiter,customer service"
6b459dfdc80679a2ac99b0e343d3062e,,,"implementation experience,3 upgrade,pi ecc6 r,sap pp"
41fae25f1a170b16216e034a0dd99f06,,,"accounting,ccnp,network engineer,security,database,windows,system administrator,network administrator,software engineer,mcse,ccna,project,analysis"
4ca8bd0ac859f60a7769f97dc98ee431,,,"unix,business analysis. pluses: sas,sql server"
3b08eb139c46afb28c813eb87c749033,sql,,"genetic,datastage,unix,data modeling,data warehouse,development,db2,developer,sql server,modeling,database,management"
9954df471f0c69cf4dde9cf5bbc61ad1,,,"director,networking,development,customer service,management"
6f64db0a1ace48a40c6b1294b8a17de4,,,"case,development,analysis,project management,consulting,program manager,customer service,manager,project,sales,management"
dc229bc9d55912fe503d44f3260efb11,"sql,html,javascript",,"java developer,oracle pl"
76c25e146ffb8f3ec0356a261ea2c2cf,,,"sql scripts,testing web applications,quality assurance"
8e4fba9f61230bb68239584d922b73d7,"sql,java",,"change management,release,quality assurance,qa,lifecycle,tester,automated,browser,qa tester,validation,excel,analyst,apache,programming,consulting,packaging,quality center,testing,accounting,case,development,subversion,project,management"
31c7787240ed23817b03e9553c8d6e65,,,"wonderware,mes,siemens simatic it"
edc56f30fc5fd4ebd0aed7d8d04e16ed,"ajax,c++,sql,java,css,html",agile,"git,manager,programmer,scrum,jquery,developer,project manager,genetic,xml,analyst,testing,development,tdd,soap,project"
bb7950e8e89017dd7a1c73662c501c53,"c#,xslt,javascript",asp.net,"azure,xml,vb.net,sql server"
6e3c7864af8e276711a073f40af6869a,,agile,"genetic,qa,accounting,scripts,defect management,supervision,supervisor,testing,development,database,tdd,programming,quality assurance,quality center,project,management"
5c9bb81c3b2f1308074bad65dd1db410,,,"recruiter,customer service"
a0a4a8c1c03cf4ba58f842036f2747ce,"c#,c,java,c++",,"threat modeling,c# - application security reviews,penetration testing,secure code reviews,application security reviews,vulnerability analysis"
d6516f46cad4668c9be0536a3b268553,"c#,css,html,javascript",,"flash,business requirements,xml,development,database,jquery,programming,consulting,developer,mcse,user interface,management"
efecd6c1ac349c6f8136ad4f5ab4e392,java,struts,"xml,jsp,ejb,j2ee"
35a48cbbf790712f9d71150974b6789a,,,"technical review,network design,network engineer"
6e6459cab87af566ddd2c1a4f1458416,,,"recruiter,sun,networking,development,database,customer service"
fc1f9d7b5a9a908c632eb788306c7ed0,"sql,ruby",,"architecture,algorithms,software engineer,programming,mysql,mysql"
c56072b3a283430dfcb920670c4b0fe7,"c#,sql",,"ms dynamics crm,crm,c# - ms dynamics crm"
58f7d5ce27fd367a4b2e5ac194aa0fb4,sql,agile,"qa,testing,scripts,defect management,analytical skills,unix,development,windows,qa testing,analyst,project management,quality center,project,analysis,sox,management"
d94540748036309877f5079f15e040cb,,,"materials,director,video,development,ms office,analysis,http,management"
b34c752aa63187221f077d2e62366de4,,,"recruiter,networking,development,database,customer service"
6a86e37f298f5a6f63081db1b994821e,,,"xendesktop,xenapp,web interface,citrix,virtualization"
1c3bb31a4559982578b50a0bc9cab6da,ada,,"accounting,security,database,windows,help desk,project,management,technician"
1627b67471144a4f3cf139a914106b2d,java,,"git,iis,middleware,scripts,unix,development,lifecycle,analysis,iterative,jenkins,j2ee,management"
d73977e39a219ab710965259009eec6c,ruby on rails,,"restful api development,git,tdd,git - ruby on rails,nosql databases,amazon web services"
9f2cb3756773e22dac0d8a3a52f25475,,agile,"genetic,supervision,pmp,architecture,microsoft project,security,development,hardware,project management,project manager,manager,project,management"
24fa2a13a60dae113fc7b76af0bd6dc4,,agile,"director,testing,analytical skills,case,development,project management,automated,manager,project,analysis,management"
bb99aead9bf6946e10524c293b4b3d16,,,trading
ab9b1b5f40b515f5f86add988e7006fa,,,"materials,video,networking,development,http,management"
c2f1e1454debd19937b087c8b63d8fa9,,,"director,sun,development,ms office,analysis,management"
7976f22d91f7500c39d42c618a2025b3,"ada,sql",,"accounting,solaris,linux,systems administrator,security,database,windows,help desk,supply chain,sql server,project,management,exchange"
5f05df94e6b97c90867fe68c621e2863,,,"materials,recruiter,video,development,customer service,http,management"
bd4fcbec34e3f1d04e328310f5225fac,,,"linux,f5 bigip. mysql,db2,web host. storage"
7119878bc15cd24b6c25b4469ae8b0bd,,,"director,development,ms office,analysis,management"
89b87f986645979b736959ce714a7414,"javascript,sql",agile,"production support,aws,root cause"
5d32414ef64a55faa17442c7ebc95bd2,"java,html,javascript,css",,"mura,apis - css,apis"
9b134ad623fad76e82ea501fa0b501b3,,,"fullstack,full stack developer"
3e932fae4d41d08ec5156ca1385e161c,,,"networking,development,customer service,management"
bea5cf0b52d1ec960612b7513d4321a5,,,"networking,development,customer service,management"
cdaad5770402146e167608f7037177f3,"javascript,sql,sql,html",agile,"release,quality assurance,supervision,lifecycle,oracle,browser,analysis,genetic,diagnostic,validation,database,specification,testing,scripts,case,development,pl,project"
6f77e60ebbcca986b456cdd26121acd4,,,"networking,development,customer service,management"
a6bae50c32e1f2949566d91563f5af6a,,,"recruiter,networking,development,database,customer service"
10af2cd2bc77be486212f41eee3549ec,,,"networking,development,customer service,management"
b7bb6031c247c6b09551267253297495,,,"recruiter,networking,project management,ecommerce,project,metrics,management"
e2d87c4229a8cc83f53fd4a7e719db34,,,"admin skills as well,sharepoint developer who has development skills"
09412baffafb07ab5aaabdf71e9b9e27,,,"pbsmartcodes,aspire code & aria integration"
1c8c8ac981d5fccdab026995c70466d5,,,"recruiter,customer service"
82d4767be210c6cba0f73c679b76774e,,,"networking,development,customer service,management"
f09ea1ca6a14361e23c74db8ba81a9c9,,,"materials,accounting,customer service,security,powerpoint,data mining,excel,analyst,consulting,business analyst,project,analysis,research,management"
fca4b6ecf8ed37b7c4822e9a6d76975b,,,"materials,multimedia,computer-based training,security,development,research,analysis,quality assurance,dreamweaver,management"
ff3b165b0f150e4270989077c42faca2,,,"materials,video,networking,development,customer service,http,management"
38e47898b3c4124cff03ef63a36a0e12,,,"recruiter,networking,project management,ecommerce,project,metrics,management"
fa11eff29fd6bae882988e5466ff3d23,,,"jd edwards,analyst,consulting,business analyst,project"
424569a4bf44e2838706e331b5a45eb0,sql,,"qtp 10,db2,oracle,sybase,qtp 10 - sql,jenkins"
e2a6afc6f1da5eeedcc54a74bba9ffd5,,,"autocad,p&id,electrical engineering,electrical engineering - autocad"
1815762dd2dff4167c7b1d38cae04b35,,,"order management,cash management,oracle order to cash,excellent communication skills,inventory,accounts receivable"
b8dc1d3681d5d1912f9e9b04d776a43f,".net,c++,c#,html,python,javascript",,"data-intensive applications,mvvm,windows,opengl,data-intensive applications - c#,linux,mvc,wcf"
ed633afc01ac048882cbe5125b0f93c3,"sql,.net,css,html,javascript,asp",asp.net,"genetic,development,database,software engineer,developer,management"
b50e09a54481412d396cd43311e2717b,"c#,c++",,qt
a2779a8038e495b2930b4016c76b3741,,,"cyber security analyst,retina,diacap,acas,mcafee,hbss"
e49adc6c4bd7ad39f7905177dff40d26,,,based on experience
6284998922770ddc5bcc2658e22ccaa5,"puppet,go",,"docker,aws,go - aws,cloudformation"
b3ea2dbb0f666ff42a2f25e5ac4f9645,,,"d.c.,application architect - washington"
305e1f6ec493b1b1bd02c614da0467a5,"ajax,javascript,css",,"object-oriented programming,symfony2,jquery,html5,symfony2 - javascript,mysql,php5"
c4304b2d34355c3a159c37e3d2c28af4,"python,javascript","flask,bottle,angularjs","html5,node.js,css3,react.js,apache,mysql - javascript,mysql"
ad9d5efa882bf58812acdb95cdd35a4a,,agile,"sdlc,scrummaster,delivery,scrum,release,software"
49c20ea842f4a10702245f176a8d4e42,,,"testing,java programming,selenium,quality assurance"
59cc2987b0da74e5169fbf72375e3c38,"sql,java,.net,css,html,sql,asp",asp.net,"object oriented programming,shell scripting,unix,xml,pl,consulting,developer,jsp,programming,management"
c62f30f7b8f6799f14a6c9d8545122d7,"python,javascript",angular,"ember,backbone,python - javascript"
250a4a3e57356ab785b9cbd73912651d,sql,agile,"testing,business requirements,analytical skills,data analysis,development,database,analysis,management"
e49e5baeb3cc02416e3e5a80a006760d,java,,"sdlc,security,development,excel,analysis,developer"
afd246ff9b2833c020f5e85ad23add13,,,"lte,small cell,optimization,4g,rf design,atoll,siterra"
039b05bc4585741a59485d555edf5056,,,"accounting,networking,development,security,database,iso,ip,windows,project management,cissp,tcp,project,analysis,management"
a73faf3e3cc0b67b15a8ef45c520d441,,,"director,development,ms office,analysis,management"
031222345389e529e4896fe390819cc4,"c++,sql",,"genetic,supervision,testing,unix,programmer,development,database,analyst,programming,developer,quality assurance,business analyst,project,management"
b1d2f19a817efafbda22fba5a767f086,,,"recruiter,customer service"
6d9bc12ba99f4d302d9d269a15496440,,,"genetic,printer,protocols,security,development,iso,developer,database,sales,management"
ac015ee404c87f30a6786feaa4952e3e,ada,,"accounting,security,database,windows,help desk,project,management,technician"
bb3cab3e6528e45f3da058f7f3468742,"sql,html,java",,"oo design,java servlet,javabean,oracle.,ejb"
6a2d6e451637dec1bf7a88de1a2e43c7,,agile,"devops,maven,deploy,continuous integration,git,develop,docker,rally,jira,webspehere,jenkins,build,ant"
3d86cbbad9dad1bee7f4d5564fa51e50,"cobol,sql,bash",agile,"genetic,unix,business intelligence,architecture,analytical skills,data warehouse,development,linux,database,security,software engineer,db2,networks,project,management"
b4860db4af40b9d200ed1d9f29b4dbd8,,"hadoop,hive,cloudera","hortonworks,hbase,relational database,microsoft,mapr,pmp,data warehouse,data mart design concepts,db2,oracle,sql servers,amazon web services,big data,teradata"
a0ab59de109d1dbdda468cac12e58b7c,,,"codes,linux systems administrator with security experience,documents,implements,tests,designs"
b28717c50e021f25079e4a84e06036b2,,,"director,sun,development,ms office,analysis,management"
16fd7bcdb0ab62c7cf19004a5ae75ad6,,,"equivalent experience,redhat linux,rhce certification,tcpip,virtualization,dns required,netapp,dell storage foundation ha clusters in production"
8f9d920f943f19e49df265fdb734cb10,java,agile,"linux,ecommerce,devops,jenkins,ci"
b3c3a8c05249832b5318b0a70a9028f0,,,"networking,development,customer service,management"
6ca553db5a2457dbb6d8cb65a5a51b58,"perl,css,javascript",,"oop,adobe,development,jquery,developer,ide,project,dreamweaver,management"
